,film_id,category_id,film_title,category,average_price,number_of_rental_day,total_days_revenue,last_rental_date,store_id,inventory_count,total_rentals,total_revenue,average_rental_duration_days
1514,970,4,Westward Seabiscuit,Classics,0.99,7,6.93,2006-02-15 10:07:09,1.0,3,11,16.89,5.97
1516,972,14,Whisperer Giant,Sci-Fi,4.99,4,19.96,2006-02-15 10:07:09,1.0,3,11,72.9,6.1
1517,972,14,Whisperer Giant,Sci-Fi,4.99,4,19.96,2006-02-15 10:07:09,2.0,3,11,68.9,5.08
1519,973,6,Wife Turn,Documentary,4.99,3,14.97,2006-02-15 10:07:09,2.0,4,14,94.87,4.74
1520,974,13,Wild Apollo,New,0.99,4,3.96,2006-02-15 10:07:09,1.0,2,6,15.94,5.04
1521,975,8,Willow Tracy,Family,2.99,6,17.94,2006-02-15 10:07:09,2.0,3,10,32.91,5.68
1522,975,8,Willow Tracy,Family,2.99,6,17.94,2006-02-15 10:07:09,1.0,2,6,19.94,4.9
1523,976,10,Wind Phantom,Games,0.99,6,5.94,2006-02-15 10:07:09,2.0,4,15,17.86,4.31
1524,976,10,Wind Phantom,Games,0.99,6,5.94,2006-02-15 10:07:09,1.0,2,8,15.93,5.8
1525,977,16,Window Side,Travel,2.99,3,8.97,2006-02-15 10:07:09,2.0,3,12,50.89,4.92
1526,978,5,Wisdom Worker,Comedy,0.99,3,2.97,2006-02-15 10:07:09,1.0,3,9,29.91,5.04
1527,979,7,Witches Panic,Drama,4.99,6,29.94,2006-02-15 10:07:09,1.0,4,16,79.86,5.13
1528,979,7,Witches Panic,Drama,4.99,6,29.94,2006-02-15 10:07:09,2.0,3,14,66.89,6.09
1529,980,12,Wizard Coldblooded,Music,4.99,4,19.96,2006-02-15 10:07:09,1.0,3,12,70.89,4.46
1531,981,16,Wolves Desire,Travel,0.99,7,6.93,2006-02-15 10:07:09,2.0,3,11,14.89,4.52
1532,981,16,Wolves Desire,Travel,0.99,7,6.93,2006-02-15 10:07:09,1.0,3,10,9.9,3.49
1533,982,1,Women Dorado,Action,0.99,4,3.96,2006-02-15 10:07:09,2.0,4,15,26.88,4.41
1534,982,1,Women Dorado,Action,0.99,4,3.96,2006-02-15 10:07:09,1.0,3,8,11.93,3.59
1535,983,12,Won Dares,Music,2.99,7,20.93,2006-02-15 10:07:09,1.0,3,9,28.91,5.14
1536,984,9,Wonderful Drop,Foreign,2.99,3,8.97,2006-02-15 10:07:09,1.0,2,9,46.92,6.02
1537,985,14,Wonderland Christmas,Sci-Fi,4.99,4,19.96,2006-02-15 10:07:09,1.0,4,15,95.86,4.98
1538,985,14,Wonderland Christmas,Sci-Fi,4.99,4,19.96,2006-02-15 10:07:09,2.0,3,7,46.93,4.62
1539,986,2,Wonka Sea,Animation,2.99,6,17.94,2006-02-15 10:07:09,1.0,4,13,49.87,4.66
1540,986,2,Wonka Sea,Animation,2.99,6,17.94,2006-02-15 10:07:09,2.0,2,5,16.95,4.3
1541,987,12,Words Hunter,Music,2.99,3,8.97,2006-02-15 10:07:09,1.0,2,8,42.93,5.37
1542,987,12,Words Hunter,Music,2.99,3,8.97,2006-02-15 10:07:09,2.0,2,8,30.93,4.17
1543,988,16,Worker Tarzan,Travel,2.99,7,20.93,2006-02-15 10:07:09,1.0,3,8,25.93,5.3
1544,988,16,Worker Tarzan,Travel,2.99,7,20.93,2006-02-15 10:07:09,2.0,2,7,21.93,5.32
1545,989,16,Working Microcosmos,Travel,4.99,4,19.96,2006-02-15 10:07:09,1.0,4,15,88.86,4.82
1546,989,16,Working Microcosmos,Travel,4.99,4,19.96,2006-02-15 10:07:09,2.0,2,10,55.92,5.52
1547,990,11,World Leathernecks,Horror,0.99,3,2.97,2006-02-15 10:07:09,2.0,2,8,24.92,5.11
1548,991,1,Worst Banger,Action,2.99,4,11.96,2006-02-15 10:07:09,2.0,3,10,46.91,6.18
1549,991,1,Worst Banger,Action,2.99,4,11.96,2006-02-15 10:07:09,1.0,2,6,19.94,3.36
1550,992,6,Wrath Mile,Documentary,0.99,5,4.95,2006-02-15 10:07:09,2.0,4,14,22.87,4.6
1551,993,3,Wrong Behavior,Children,2.99,6,17.94,2006-02-15 10:07:09,1.0,4,13,39.87,4.28
1552,993,3,Wrong Behavior,Children,2.99,6,17.94,2006-02-15 10:07:09,2.0,3,7,22.93,4.55
1553,994,13,Wyoming Storm,New,4.99,6,29.94,2006-02-15 10:07:09,1.0,3,13,61.89,4.56
1554,995,11,Yentl Idaho,Horror,4.99,5,24.95,2006-02-15 10:07:09,1.0,4,17,84.85,4.54
1555,995,11,Yentl Idaho,Horror,4.99,5,24.95,2006-02-15 10:07:09,2.0,2,6,37.94,5.52
1556,996,6,Young Language,Documentary,0.99,6,5.94,2006-02-15 10:07:09,1.0,2,7,6.93,4.62
1557,997,12,Youth Kick,Music,0.99,4,3.96,2006-02-15 10:07:09,1.0,2,6,16.94,5.56
1558,998,11,Zhivago Core,Horror,0.99,6,5.94,2006-02-15 10:07:09,2.0,2,9,10.93,5.95
1559,999,3,Zoolander Fiction,Children,2.99,5,14.95,2006-02-15 10:07:09,2.0,3,11,42.91,5.49
1560,999,3,Zoolander Fiction,Children,2.99,5,14.95,2006-02-15 10:07:09,1.0,2,6,23.94,5.64
1562,1000,5,Zorro Ark,Comedy,4.99,3,14.97,2006-02-15 10:07:09,2.0,4,15,90.87,4.2
